radio, mcc, net, area, cell, unit, lon, lat, range, samples, changeable, created, updated, averageSignal
LTE,240,2,2011,134916128,-1,11.9491,57.7021,1000,55,1,1688772949,1698566043,0
LTE,240,2,2011,134916372,-1,11.9621,57.7074,1000,2,1,1738074752,1738101036,0
LTE,240,2,2011,134916373,-1,11.9626,57.7057,1000,31,1,1688772489,1702141802,0
LTE,240,2,2011,134916382,-1,11.9622,57.7069,1000,2,1,1738074808,1738101036,0
LTE,240,2,2011,134916383,-1,11.9624,57.7056,1000,12,1,1688772499,1738182062,0
LTE,240,2,2011,134916384,-1,11.9607,57.7069,1000,1,1,1738069645,1738069645,0
LTE,240,2,2011,134916886,-1,11.9595,57.6984,1000,1,1,1697609903,1697609903,0
LTE,240,2,2011,134916895,-1,11.9554,57.6946,1000,1,1,1698409209,1698409209,0
LTE,240,2,2011,134917140,-1,11.9644,57.7024,1000,15,1,1688555069,1702141802,0
LTE,240,2,2011,134917141,-1,11.963,57.7002,1000,29,1,1688554909,1702141802,0
LTE,240,2,2011,134917150,-1,11.9644,57.7024,1000,6,1,1698417679,1702141802,0
LTE,240,2,2011,134917151,-1,11.9628,57.7002,1000,26,1,1688772679,1702141802,0
LTE,240,2,2011,134918175,-1,11.9713,57.7014,1000,4,1,1698417749,1698566043,0
LTE,240,2,2011,134919189,-1,11.9318,57.7025,1000,8,1,1694776000,1695924302,0
LTE,240,2,2011,134919190,-1,11.9474,57.7014,1000,17,1,1688772959,1698529863,0
LTE,240,2,2011,134920468,-1,11.9835,57.7164,1000,26,1,1694001082,1694119078,0
LTE,240,2,2011,134920470,-1,11.9719,57.7134,1000,14,1,1651921446,1694001582,0
LTE,240,2,2011,134920478,-1,11.9808,57.7162,1000,10,1,1694001092,1738101035,0
LTE,240,2,2011,134920480,-1,11.9729,57.7134,1000,16,1,1688772199,1738101036,0
LTE,240,2,2011,134920704,-1,11.9745,57.7031,1000,1,1,1698417979,1698417979,0
LTE,240,2,2011,134920705,-1,11.9744,57.7023,1000,1,1,1698423539,1698423539,0
LTE,240,2,2011,134920706,-1,11.9708,57.7012,1000,6,1,1698417739,1698566043,0
LTE,240,2,2011,134920725,-1,11.9739,57.7016,1000,9,1,1653036656,1698566044,0
LTE,240,2,2011,134920726,-1,11.9686,57.7014,1000,20,1,1688554869,1698566043,0
LTE,240,2,2011,134920734,-1,11.9718,57.7027,1000,16,1,1653036606,1698566044,0
LTE,240,2,2011,134920735,-1,11.9745,57.7009,1000,14,1,1653036656,1698566044,0
LTE,240,2,2011,134920736,-1,11.9692,57.7011,1000,7,1,1693905180,1698566043,0
LTE,240,2,2011,134920980,-1,11.9573,57.7055,1000,5,1,1688905180,1738101036,0
LTE,240,2,2011,134920981,-1,11.9582,57.7057,1000,16,1,1688905160,1738101036,0
LTE,240,2,2011,134920990,-1,11.9572,57.7055,1000,5,1,1693904840,1738101036,0
LTE,240,2,2011,134920991,-1,11.9588,57.7059,1000,15,1,1693904880,1738182062,0
LTE,240,2,2011,134921236,-1,11.9758,57.7,1000,12,1,1653036696,1693905820,0
LTE,240,2,2011,134921247,-1,11.9761,57.6998,1000,8,1,1653036726,1693905820,0
LTE,240,2,2011,134921730,-1,11.9743,57.7028,1000,2,1,1698417819,1698566043,0
LTE,240,2,2011,134921749,-1,11.9742,57.7027,1000,10,1,1698417819,1698566044,0
LTE,240,2,2011,134921759,-1,11.9741,57.7025,1000,2,1,1698423579,1698566044,0
LTE,240,2,2011,134921760,-1,11.9746,57.7028,1000,3,1,1698417899,1698566044,0
LTE,240,2,2011,134922270,-1,11.9964,57.7087,1000,9,1,1694000952,1738275962,0
LTE,240,2,2011,134923010,-1,11.9714,57.7135,1000,9,1,1688772169,1694118929,0
LTE,240,2,2011,134923029,-1,11.9684,57.7146,1000,21,1,1651921406,1702141802,0
LTE,240,2,2011,134923039,-1,11.9691,57.714,1000,15,1,1688772179,1702141802,0
LTE,240,2,2011,134929429,-1,12.0236,57.6778,1000,8,1,1653037526,1694119289,0
LTE,240,2,2011,134931487,-1,12.0045,57.724,1000,8,1,1694924891,1694965026,0
LTE,240,2,2011,134932992,-1,11.9776,57.7127,1000,6,1,1694118910,1694118957,0
LTE,240,2,2011,134933534,0,11.9999,57.69,1000,8,1,1561553511,1738101035,0
LTE,240,2,2011,134935298,-1,11.984,57.7134,1000,5,1,1651921946,1694118967,0
LTE,240,2,2011,134935326,-1,11.9902,57.7173,1000,16,1,1649395215,1738275962,0
LTE,240,2,2011,134935327,-1,11.9946,57.7137,1000,19,1,1649395225,1738275962,0
LTE,240,2,2011,134936341,-1,12.051,57.7298,1000,20,1,1694925011,1694965026,0
LTE,240,2,2011,134936342,-1,12.037,57.7275,1000,32,1,1650718587,1694965026,0
LTE,240,2,2011,134936351,-1,12.0545,57.7304,1000,17,1,1694925011,1694965024,0
LTE,240,2,2011,134936352,-1,12.0374,57.7266,1000,16,1,1694924951,1694965023,0
LTE,240,2,2011,134936597,-1,12.0295,57.7248,624,105,1,1650716519,1694965026,0
LTE,240,2,2011,134936598,-1,12.0192,57.7243,1000,31,1,1650716499,1694965026,0
LTE,240,2,2011,134936607,-1,12.0346,57.7259,1000,4,1,1694924971,1694965023,0
LTE,240,2,2011,134937622,-1,12.0074,57.727,1000,9,1,1650763007,1694965026,0
LTE,240,2,2011,134951446,-1,11.9635,57.7042,1000,8,1,1688772539,1702141802,0
LTE,240,2,2011,134951456,-1,11.9635,57.7045,1000,6,1,1702118878,1738101036,0
LTE,240,2,2011,134957334,0,11.9959,57.7364,7340,7,1,1545208669,1694965026,0
LTE,240,2,2011,134959646,-1,11.9535,57.7003,500,42,1,1688772799,1738182062,0
LTE,240,2,2011,134959893,-1,12.0332,57.7248,1000,77,1,1650716569,1694965026,0
LTE,240,2,2011,134967070,-1,11.9683,57.7062,1000,2,1,1698423809,1698566044,0
LTE,240,2,2011,134967829,-1,11.9639,57.7027,1000,8,1,1688563399,1698566043,0
LTE,240,2,2011,134967838,-1,11.9624,57.7043,1000,3,1,1738075048,1738101036,0
LTE,240,2,2011,134967839,-1,11.9624,57.704,1000,1,1,1738075115,1738075115,0
LTE,240,2,2011,134967840,-1,11.9616,57.704,1000,3,1,1738075148,1738101036,0
LTE,240,2,2011,134968852,-1,11.99,57.7189,1000,4,1,1738229688,1738275962,0
LTE,240,2,2011,134968853,-1,11.9886,57.7182,1000,1,1,1738229738,1738229738,0
LTE,240,2,2011,134968862,-1,11.991,57.7188,1000,12,1,1649395195,1738275962,0
LTE,240,2,2011,134972438,-1,12.0019,57.6885,793,50,1,1649395375,1738275962,0
LTE,240,2,2011,134972448,-1,12.0019,57.6877,1000,19,1,1694000802,1738101035,0
LTE,240,2,2011,134972449,-1,12.0039,57.6852,1000,5,1,1738066770,1738101035,0
LTE,240,2,2011,134972693,-1,11.9745,57.7031,1000,1,1,1698418479,1698418479,0
LTE,240,2,2011,134974494,-1,11.9962,57.712,1000,9,1,1694000972,1738275962,0
LTE,240,2,2011,134974495,-1,11.9965,57.7091,1000,10,1,1694000942,1738275962,0
LTE,240,2,2011,134974496,-1,11.9957,57.7059,1000,7,1,1694000932,1738275962,0
LTE,240,2,2011,134974741,-1,12.0126,57.7237,1000,42,1,1650716469,1694965026,0
LTE,240,2,2011,134974742,-1,12.0074,57.725,1000,15,1,1650762917,1694965026,0
LTE,240,2,2011,134974751,-1,12.0188,57.7241,1000,15,1,1694924911,1694965023,0
LTE,240,2,2011,134974752,-1,12.0098,57.7234,1000,4,1,1694924900,1694965023,0
LTE,240,2,2011,134975252,-1,12.0031,57.7207,1000,25,1,1650716439,1694965023,0
LTE,240,2,2011,134979348,-1,11.9702,57.7116,1000,34,1,1651921436,1702141802,0
LTE,240,2,2011,134979349,-1,11.9711,57.7092,1000,33,1,1651921486,1702141802,0
LTE,240,2,2011,134979351,-1,11.9701,57.7128,1000,5,1,1698424739,1702141802,0
LTE,240,2,2011,134979358,-1,11.9704,57.7117,500,28,1,1653035696,1738101036,0
LTE,240,2,2011,134979359,-1,11.9711,57.7094,1000,17,1,1653035536,1702141802,0
LTE,240,2,2011,134979361,-1,11.9669,57.7112,1000,3,1,1738067190,1738101036,0
LTE,240,2,2011,134979860,-1,12.0023,57.7244,1000,22,1,1650716449,1694965026,0
LTE,240,2,2011,134979870,-1,12.0003,57.7249,1000,6,1,1694924861,1694965023,0
LTE,240,2,2011,134980116,-1,11.9507,57.6995,1000,8,1,1697622282,1738182062,0
LTE,240,2,2011,134980118,-1,11.95,57.6993,1000,1,1,1738161136,1738161136,0
LTE,240,2,2011,134980128,-1,11.9494,57.699,1000,1,1,1738157388,1738157388,0
LTE,240,2,2011,134981909,-1,12.0613,57.7317,1000,28,1,1694925041,1694965026,0
LTE,240,2,2011,134982146,-1,11.9273,57.703,1000,1,1,1695903477,1695903477,0
LTE,240,2,2011,134982166,-1,11.9392,57.7039,1000,10,1,1693904470,1695924302,0
LTE,240,2,2011,134982176,-1,11.9385,57.7041,1000,17,1,1693904470,1738275961,0
LTE,240,2,2011,134984468,-1,12.0293,57.704,1000,1,1,1728003041,1728003041,0
LTE,240,2,2011,134988574,-1,11.9691,57.7038,1000,6,1,1653036516,1698566044,0
LTE,240,2,2011,134988575,-1,11.9745,57.7031,1000,1,1,1698417939,1698417939,0
LTE,240,2,2011,134989077,-1,11.9687,57.7066,1000,16,1,1653036436,1702141802,0
LTE,240,2,2011,134989078,-1,11.9681,57.7068,1000,12,1,1653034776,1702141802,0
LTE,240,2,2011,134989087,-1,11.9691,57.7066,1000,8,1,1653036476,1702141802,0
LTE,240,2,2011,134989088,-1,11.9689,57.7073,1000,10,1,1653034786,1702141802,0
LTE,240,2,2011,134991636,-1,11.9965,57.6959,1000,13,1,1694000882,1738275962,0
LTE,240,2,2011,134991637,-1,11.9975,57.6935,1000,24,1,1694000862,1738275962,0
LTE,240,2,2011,134991638,-1,11.9953,57.7,1000,21,1,1694000892,1738275962,0
LTE,240,2,2011,134991646,-1,11.9954,57.6998,500,26,1,1694000882,1738101035,0
LTE,240,2,2011,134991647,-1,11.9971,57.6948,1000,15,1,1694000852,1738101035,0
LTE,240,2,2011,134992414,-1,11.9961,57.7255,1000,6,1,1738229538,1738275962,0
LTE,240,2,2011,134992416,-1,11.9952,57.7217,1000,10,1,1738229638,1738275962,0
LTE,240,2,2011,135177770,-1,11.9744,57.7023,1000,1,1,1698423569,1698423569,0
LTE,240,2,2011,135191306,-1,11.992,57.7186,1000,11,1,1651751454,1694001048,0
LTE,240,2,2011,135191307,-1,11.9947,57.7154,1000,17,1,1651751434,1694001021,0
LTE,240,2,2011,135215626,-1,11.951,57.6995,1000,2,1,1738161180,1738182062,0
